question,outcome,model_family,analysis_role,n_primary_sample,n_effective,n_missing_outcome,n_missing_predictors,missingness_policy,analysis_scope,validation_scope,holdout_used,status,term,estimate,std_error_hc3,p_value,r2_in_sample,adj_r2_in_sample,cv_r2_mean,cv_r2_sd,cv_rmse_mean,cv_note,ci95_low,ci95_high,ci_method,bootstrap_success_rate,external_validation_used,independent_prediction,causal_claim,outcome_scale_used,fit_status,primary_analysis,auc_repeated_kfold,auc_sd,auc_note,loocv_auc,loocv_note,fallback_reason
Q5,anthropic_collaboration_pct,ols_on_fraction_or_score_fallback,primary_continuous_or_fractional,43,41,1,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,tr_ley_ia_vigente,-4.1247061300713444e-15,6.390745860653633e-30,0.0,,,,,,,-4.887177042176904e-15,4.522284058521153e-15,percentile_fallback_or_bca_if_available,1.0,False,False,False,fraction_or_original,ok_ols_fallback,True,,,,,,outcome_not_fractional_or_not_variable_enough
Q5,anthropic_collaboration_pct,fractional_or_linear_by_scale,sensitivity_binary_median,43,41,1,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,tr_ley_ia_vigente,,,,,,,,,,,,,,,,,,,False,0.6633928571428571,0.3189325207722199,repeated_stratified_kfold_internal_not_external_test,,not_computed_auc_undefined_for_single_observation_test_folds,
Q5,oxford_ind_adoption_emerging_tech,fractional_logit_quasi_binomial,primary_continuous_or_fractional,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,n_binding,0.18093451799024365,0.05409970143846826,0.0008244165076847214,,,,,,,0.06630930237630672,0.2890024637729568,percentile_fallback_or_bca_if_available,1.0,False,False,False,fraction_0_1,ok_fractional_logit,True,,,,,,
Q5,oxford_ind_adoption_emerging_tech,fractional_or_linear_by_scale,sensitivity_binary_median,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,n_binding,,,,,,,,,,,,,,,,,,,False,0.55725,0.1917614077441027,repeated_stratified_kfold_internal_not_external_test,,not_computed_auc_undefined_for_single_observation_test_folds,
Q5,oxford_ind_adoption_emerging_tech,fractional_logit_quasi_binomial,primary_continuous_or_fractional,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,n_non_binding,0.09165637326893528,0.025674394176842794,0.0003570456676889719,,,,,,,0.036865966981749446,0.14526505032320924,percentile_fallback_or_bca_if_available,1.0,False,False,False,fraction_0_1,ok_fractional_logit,True,,,,,,
Q5,oxford_ind_adoption_emerging_tech,fractional_or_linear_by_scale,sensitivity_binary_median,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,n_non_binding,,,,,,,,,,,,,,,,,,,False,0.5965,0.20182820665110218,repeated_stratified_kfold_internal_not_external_test,,not_computed_auc_undefined_for_single_observation_test_folds,
Q5,oxford_ind_adoption_emerging_tech,ols_on_fraction_or_score_fallback,primary_continuous_or_fractional,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,tr_ley_ia_vigente,-3.0600670109856515e-16,8.985660296829214e-17,0.0006604290669637536,,,,,,,-5.2211948057558727e-14,5.2393496954313524e-14,percentile_fallback_or_bca_if_available,1.0,False,False,False,fraction_or_original,ok_ols_fallback,True,,,,,,Singular matrix
Q5,oxford_ind_adoption_emerging_tech,fractional_or_linear_by_scale,sensitivity_binary_median,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,tr_ley_ia_vigente,,,,,,,,,,,,,,,,,,,False,0.508375,0.20944163118873954,repeated_stratified_kfold_internal_not_external_test,,not_computed_auc_undefined_for_single_observation_test_folds,
Q6,oxford_public_sector_adoption,fractional_logit_quasi_binomial,primary_continuous_or_score,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,n_binding,0.0640154887746084,0.06456867216144675,0.3214743713035989,,,,,,,-0.06904187729750892,0.1996998586180164,percentile_fallback_or_bca_if_available,1.0,False,False,False,fraction_0_1,ok_fractional_logit,True,,,,,,
Q6,oxford_public_sector_adoption,linear_score_model_or_fractional_if_rescaled,sensitivity_binary_median,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,n_binding,,,,,,,,,,,,,,,,,,,False,0.49087500000000006,0.167834135011326,repeated_stratified_kfold_internal_not_external_test,,not_computed_auc_undefined_for_single_observation_test_folds,
Q6,oxford_public_sector_adoption,fractional_logit_quasi_binomial,primary_continuous_or_score,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,n_non_binding,0.014816118918319476,0.03004189024027229,0.6218840091386666,,,,,,,-0.04468895792625254,0.0837201949408947,percentile_fallback_or_bca_if_available,1.0,False,False,False,fraction_0_1,ok_fractional_logit,True,,,,,,
Q6,oxford_public_sector_adoption,linear_score_model_or_fractional_if_rescaled,sensitivity_binary_median,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,n_non_binding,,,,,,,,,,,,,,,,,,,False,0.48912500000000003,0.16507247461342547,repeated_stratified_kfold_internal_not_external_test,,not_computed_auc_undefined_for_single_observation_test_folds,
Q6,oxford_public_sector_adoption,ols_on_fraction_or_score_fallback,primary_continuous_or_score,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,tr_ley_ia_vigente,-7.010005700811491e-17,1.1396767775110407e-16,0.5384971509288773,,,,,,,-1.7450764421327608e-14,1.7173153265525114e-14,percentile_fallback_or_bca_if_available,1.0,False,False,False,fraction_or_original,ok_ols_fallback,True,,,,,,Singular matrix
Q6,oxford_public_sector_adoption,linear_score_model_or_fractional_if_rescaled,sensitivity_binary_median,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,tr_ley_ia_vigente,,,,,,,,,,,,,,,,,,,False,0.5943749999999999,0.1624651404917375,repeated_stratified_kfold_internal_not_external_test,,not_computed_auc_undefined_for_single_observation_test_folds,
Q6,oxford_e_government_delivery,fractional_logit_quasi_binomial,primary_continuous_or_score,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,n_binding,-0.1374289313231616,0.09330417552568364,0.14077450133163713,,,,,,,-0.3426576479798419,0.06367517221868427,percentile_fallback_or_bca_if_available,1.0,False,False,False,fraction_0_1,ok_fractional_logit,True,,,,,,
Q6,oxford_e_government_delivery,linear_score_model_or_fractional_if_rescaled,sensitivity_binary_median,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,n_binding,,,,,,,,,,,,,,,,,,,False,0.4603750000000001,0.18270583426645137,repeated_stratified_kfold_internal_not_external_test,,not_computed_auc_undefined_for_single_observation_test_folds,
Q6,oxford_e_government_delivery,fractional_logit_quasi_binomial,primary_continuous_or_score,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,n_non_binding,-0.10645051331849432,0.0413127151582734,0.009974820068077978,,,,,,,-0.19923633640654034,-0.00922940016532803,percentile_fallback_or_bca_if_available,1.0,False,False,False,fraction_0_1,ok_fractional_logit,True,,,,,,
Q6,oxford_e_government_delivery,linear_score_model_or_fractional_if_rescaled,sensitivity_binary_median,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,n_non_binding,,,,,,,,,,,,,,,,,,,False,0.583375,0.17328674754579476,repeated_stratified_kfold_internal_not_external_test,,not_computed_auc_undefined_for_single_observation_test_folds,
Q6,oxford_e_government_delivery,ols_on_fraction_or_score_fallback,primary_continuous_or_score,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,tr_ley_ia_vigente,-9.478884821817544e-17,1.063007603080024e-16,0.37255143221377973,,,,,,,-1.9033360420647115e-14,2.0265335096998065e-14,percentile_fallback_or_bca_if_available,1.0,False,False,False,fraction_or_original,ok_ols_fallback,True,,,,,,Singular matrix
Q6,oxford_e_government_delivery,linear_score_model_or_fractional_if_rescaled,sensitivity_binary_median,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,tr_ley_ia_vigente,,,,,,,,,,,,,,,,,,,False,0.418375,0.17705450255500424,repeated_stratified_kfold_internal_not_external_test,,not_computed_auc_undefined_for_single_observation_test_folds,
Q6,oxford_government_digital_policy,fractional_logit_quasi_binomial,primary_continuous_or_score,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,n_binding,0.18938032668479526,0.07044078584986363,0.0071772999692641315,,,,,,,0.04807037835514707,0.3540645336028751,percentile_fallback_or_bca_if_available,1.0,False,False,False,fraction_0_1,ok_fractional_logit,True,,,,,,
Q6,oxford_government_digital_policy,linear_score_model_or_fractional_if_rescaled,sensitivity_binary_median,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,n_binding,,,,,,,,,,,,,,,,,,,False,0.57425,0.19802793363563634,repeated_stratified_kfold_internal_not_external_test,,not_computed_auc_undefined_for_single_observation_test_folds,
Q6,oxford_government_digital_policy,fractional_logit_quasi_binomial,primary_continuous_or_score,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,n_non_binding,0.09083115662003256,0.03273062965115164,0.005518273415292959,,,,,,,0.02294446114322719,0.16400201284186303,percentile_fallback_or_bca_if_available,1.0,False,False,False,fraction_0_1,ok_fractional_logit,True,,,,,,
Q6,oxford_government_digital_policy,linear_score_model_or_fractional_if_rescaled,sensitivity_binary_median,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,n_non_binding,,,,,,,,,,,,,,,,,,,False,0.62425,0.2008327973713457,repeated_stratified_kfold_internal_not_external_test,,not_computed_auc_undefined_for_single_observation_test_folds,
Q6,oxford_government_digital_policy,ols_on_fraction_or_score_fallback,primary_continuous_or_score,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,tr_ley_ia_vigente,-4.544418963573781e-17,1.7404725361356327e-16,0.7940133902710824,,,,,,,-2.188221565912016e-14,2.3395520996656248e-14,percentile_fallback_or_bca_if_available,1.0,False,False,False,fraction_or_original,ok_ols_fallback,True,,,,,,Singular matrix
Q6,oxford_government_digital_policy,linear_score_model_or_fractional_if_rescaled,sensitivity_binary_median,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,tr_ley_ia_vigente,,,,,,,,,,,,,,,,,,,False,0.472,0.17729847715082045,repeated_stratified_kfold_internal_not_external_test,,not_computed_auc_undefined_for_single_observation_test_folds,
Q6,oxford_ind_data_governance,fractional_logit_quasi_binomial,primary_continuous_or_score,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,n_binding,0.1806688519125218,0.11323644278796953,0.11060025798654251,,,,,,,-0.042565424956658035,0.45131529314551755,percentile_fallback_or_bca_if_available,1.0,False,False,False,fraction_0_1,ok_fractional_logit,True,,,,,,
Q6,oxford_ind_data_governance,linear_score_model_or_fractional_if_rescaled,sensitivity_binary_median,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,n_binding,,,,,,,,,,,,,,,,,,,False,,,not_computed_too_few_cases_per_class,,not_computed_auc_undefined_for_single_observation_test_folds,
Q6,oxford_ind_data_governance,fractional_logit_quasi_binomial,primary_continuous_or_score,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,n_non_binding,0.09974975703563654,0.06042973606053107,0.09880528503441925,,,,,,,-0.01842574191015698,0.2409266556527833,percentile_fallback_or_bca_if_available,1.0,False,False,False,fraction_0_1,ok_fractional_logit,True,,,,,,
Q6,oxford_ind_data_governance,linear_score_model_or_fractional_if_rescaled,sensitivity_binary_median,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,n_non_binding,,,,,,,,,,,,,,,,,,,False,,,not_computed_too_few_cases_per_class,,not_computed_auc_undefined_for_single_observation_test_folds,
Q6,oxford_ind_data_governance,ols_on_fraction_or_score_fallback,primary_continuous_or_score,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,tr_ley_ia_vigente,-1.8875040130530594e-16,1.5916241277711923e-16,0.23566254757469152,,,,,,,-6.46616330088877e-14,6.648340165336416e-14,percentile_fallback_or_bca_if_available,1.0,False,False,False,fraction_or_original,ok_ols_fallback,True,,,,,,Singular matrix
Q6,oxford_ind_data_governance,linear_score_model_or_fractional_if_rescaled,sensitivity_binary_median,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,tr_ley_ia_vigente,,,,,,,,,,,,,,,,,,,False,,,not_computed_too_few_cases_per_class,,not_computed_auc_undefined_for_single_observation_test_folds,
Q6,oxford_governance_ethics,fractional_logit_quasi_binomial,primary_continuous_or_score,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,n_binding,0.03659161960832548,0.05490870132912893,0.5051500970580216,,,,,,,-0.07675191761869483,0.15287966704006004,percentile_fallback_or_bca_if_available,1.0,False,False,False,fraction_0_1,ok_fractional_logit,True,,,,,,
Q6,oxford_governance_ethics,linear_score_model_or_fractional_if_rescaled,sensitivity_binary_median,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,n_binding,,,,,,,,,,,,,,,,,,,False,0.5555,0.1918765879413119,repeated_stratified_kfold_internal_not_external_test,,not_computed_auc_undefined_for_single_observation_test_folds,
Q6,oxford_governance_ethics,fractional_logit_quasi_binomial,primary_continuous_or_score,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,n_non_binding,0.026991828383353244,0.029312784083388867,0.35714386723043745,,,,,,,-0.03647808550726754,0.08753292630363158,percentile_fallback_or_bca_if_available,1.0,False,False,False,fraction_0_1,ok_fractional_logit,True,,,,,,
Q6,oxford_governance_ethics,linear_score_model_or_fractional_if_rescaled,sensitivity_binary_median,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,n_non_binding,,,,,,,,,,,,,,,,,,,False,0.5686249999999999,0.2035735048453015,repeated_stratified_kfold_internal_not_external_test,,not_computed_auc_undefined_for_single_observation_test_folds,
Q6,oxford_governance_ethics,ols_on_fraction_or_score_fallback,primary_continuous_or_score,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,tr_ley_ia_vigente,-1.104956329791406e-16,7.477330269426643e-17,0.1394769084809036,,,,,,,-1.2187882254341202e-14,1.3030153790600766e-14,percentile_fallback_or_bca_if_available,1.0,False,False,False,fraction_or_original,ok_ols_fallback,True,,,,,,Singular matrix
Q6,oxford_governance_ethics,linear_score_model_or_fractional_if_rescaled,sensitivity_binary_median,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,tr_ley_ia_vigente,,,,,,,,,,,,,,,,,,,False,0.638125,0.19779546727617395,repeated_stratified_kfold_internal_not_external_test,,not_computed_auc_undefined_for_single_observation_test_folds,
Q6,oecd_2_indigo_oecd_indigo_score,fractional_logit_quasi_binomial,primary_continuous_or_score,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,n_binding,-0.047789592901425954,0.023419168984862435,0.041288747363569106,,,,,,,-0.09777957016553657,-0.0032578452786388595,percentile_fallback_or_bca_if_available,1.0,False,False,False,fraction_0_1,ok_fractional_logit,True,,,,,,
Q6,oecd_2_indigo_oecd_indigo_score,linear_score_model_or_fractional_if_rescaled,sensitivity_binary_median,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,n_binding,,,,,,,,,,,,,,,,,,,False,0.758625,0.17705662053422344,repeated_stratified_kfold_internal_not_external_test,,not_computed_auc_undefined_for_single_observation_test_folds,
Q6,oecd_2_indigo_oecd_indigo_score,fractional_logit_quasi_binomial,primary_continuous_or_score,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,n_non_binding,-0.01947463298945557,0.012133994210375473,0.108501562310883,,,,,,,-0.04644870262028113,0.004364918201307919,percentile_fallback_or_bca_if_available,1.0,False,False,False,fraction_0_1,ok_fractional_logit,True,,,,,,
Q6,oecd_2_indigo_oecd_indigo_score,linear_score_model_or_fractional_if_rescaled,sensitivity_binary_median,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,n_non_binding,,,,,,,,,,,,,,,,,,,False,0.7333750000000001,0.17887718377423098,repeated_stratified_kfold_internal_not_external_test,,not_computed_auc_undefined_for_single_observation_test_folds,
Q6,oecd_2_indigo_oecd_indigo_score,ols_on_fraction_or_score_fallback,primary_continuous_or_score,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,tr_ley_ia_vigente,-2.9862016175073474e-17,2.28624249725316e-17,0.19149768877244677,,,,,,,-3.972873104309405e-15,4.116464845704906e-15,percentile_fallback_or_bca_if_available,1.0,False,False,False,fraction_or_original,ok_ols_fallback,True,,,,,,Singular matrix
Q6,oecd_2_indigo_oecd_indigo_score,linear_score_model_or_fractional_if_rescaled,sensitivity_binary_median,43,42,0,1,listwise_deletion_on_required_y_x_no_imputation,full_preregistered_sample_available_by_outcome,internal_resampling_not_external_test,False,ok,tr_ley_ia_vigente,,,,,,,,,,,,,,,,,,,False,0.42524999999999996,0.1680027901554019,repeated_stratified_kfold_internal_not_external_test,,not_computed_auc_undefined_for_single_observation_test_folds,
